t_unix,date_utc,yes_price
1754892610,2025-08-11 06:10,0.495
1754893205,2025-08-11 06:20,0.495
1754893802,2025-08-11 06:30,0.395
1754894402,2025-08-11 06:40,0.395
1754895002,2025-08-11 06:50,0.5
1754895617,2025-08-11 07:00,0.5
1754896212,2025-08-11 07:10,0.5
1754896804,2025-08-11 07:20,0.62
1754897412,2025-08-11 07:30,0.495
1754898012,2025-08-11 07:40,0.495
1754898607,2025-08-11 07:50,0.495
1754899212,2025-08-11 08:00,0.495
1754899804,2025-08-11 08:10,0.645
1754900404,2025-08-11 08:20,0.495
1754901010,2025-08-11 08:30,0.495
1754901609,2025-08-11 08:40,0.495
1754902207,2025-08-11 08:50,0.495
1754902807,2025-08-11 09:00,0.495
1754903412,2025-08-11 09:10,0.495
1754904002,2025-08-11 09:20,0.645
1754904607,2025-08-11 09:30,0.645
1754905209,2025-08-11 09:40,0.49
1754905809,2025-08-11 09:50,0.49
1754906415,2025-08-11 10:00,0.49
1754907004,2025-08-11 10:10,0.49
1754907612,2025-08-11 10:20,0.49
1754908203,2025-08-11 10:30,0.49
1754908806,2025-08-11 10:40,0.49
1754909403,2025-08-11 10:50,0.49
1754910016,2025-08-11 11:00,0.49
1754910605,2025-08-11 11:10,0.49
1754911209,2025-08-11 11:20,0.49
1754911809,2025-08-11 11:30,0.49
1754912410,2025-08-11 11:40,0.49
1754913002,2025-08-11 11:50,0.49
1754913613,2025-08-11 12:00,0.49
1754914208,2025-08-11 12:10,0.49
1754914803,2025-08-11 12:20,0.49
1754915407,2025-08-11 12:30,0.49
1754916011,2025-08-11 12:40,0.49
1754916609,2025-08-11 12:50,0.49
1754917211,2025-08-11 13:00,0.49
1754917804,2025-08-11 13:10,0.49
1754918405,2025-08-11 13:20,0.645
1754919005,2025-08-11 13:30,0.65
1754919603,2025-08-11 13:40,0.65
1754920202,2025-08-11 13:50,0.48
1754920807,2025-08-11 14:00,0.48
1754921402,2025-08-11 14:10,0.48
1754922012,2025-08-11 14:20,0.48
1754922614,2025-08-11 14:30,0.48
1754923211,2025-08-11 14:40,0.48
1754923803,2025-08-11 14:50,0.48
1754924405,2025-08-11 15:00,0.48
1754925003,2025-08-11 15:10,0.48
1754925606,2025-08-11 15:20,0.48
1754926210,2025-08-11 15:30,0.48
1754926804,2025-08-11 15:40,0.48
1754927403,2025-08-11 15:50,0.48
1754928006,2025-08-11 16:00,0.48
1754928602,2025-08-11 16:10,0.48
1754929202,2025-08-11 16:20,0.48
1754929806,2025-08-11 16:30,0.48
1754930403,2025-08-11 16:40,0.48
1754931013,2025-08-11 16:50,0.48
1754931616,2025-08-11 17:00,0.48
1754932203,2025-08-11 17:10,0.48
1754932803,2025-08-11 17:20,0.48
1754933405,2025-08-11 17:30,0.48
1754934009,2025-08-11 17:40,0.48
1754934602,2025-08-11 17:50,0.48
1754935205,2025-08-11 18:00,0.48
1754935802,2025-08-11 18:10,0.48
1754936410,2025-08-11 18:20,0.495
1754937003,2025-08-11 18:30,0.52
1754937603,2025-08-11 18:40,0.455
1754938214,2025-08-11 18:50,0.455
1754938815,2025-08-11 19:00,0.45
1754939403,2025-08-11 19:10,0.455
1754940012,2025-08-11 19:20,0.62
1754940606,2025-08-11 19:30,0.625
1754941211,2025-08-11 19:40,0.625
1754941807,2025-08-11 19:50,0.625
1754942416,2025-08-11 20:00,0.625
1754943002,2025-08-11 20:10,0.625
1754943608,2025-08-11 20:20,0.625
1754944206,2025-08-11 20:30,0.625
1754944807,2025-08-11 20:40,0.625
1754945402,2025-08-11 20:50,0.625
1754946004,2025-08-11 21:00,0.625
1754946603,2025-08-11 21:10,0.625
1754947212,2025-08-11 21:20,0.625
1754947809,2025-08-11 21:30,0.625
1754948405,2025-08-11 21:40,0.625
1754949003,2025-08-11 21:50,0.625
1754949615,2025-08-11 22:00,0.625
1754950209,2025-08-11 22:10,0.625
1754950803,2025-08-11 22:20,0.625
1754951408,2025-08-11 22:30,0.625
1754952007,2025-08-11 22:40,0.625
1754952613,2025-08-11 22:50,0.625
1754953205,2025-08-11 23:00,0.625
1754953806,2025-08-11 23:10,0.625
1754954403,2025-08-11 23:20,0.625
1754955010,2025-08-11 23:30,0.625
1754955611,2025-08-11 23:40,0.625
1754956207,2025-08-11 23:50,0.625
1754956803,2025-08-12 00:00,0.65
1754957402,2025-08-12 00:10,0.65
1754958004,2025-08-12 00:20,0.65
1754958604,2025-08-12 00:30,0.65
1754959203,2025-08-12 00:40,0.65
1754959804,2025-08-12 00:50,0.65
1754960404,2025-08-12 01:00,0.65
1754961006,2025-08-12 01:10,0.65
1754961608,2025-08-12 01:20,0.65
1754962202,2025-08-12 01:30,0.65
1754962807,2025-08-12 01:40,0.65
1754963404,2025-08-12 01:50,0.65
1754964009,2025-08-12 02:00,0.65
1754964608,2025-08-12 02:10,0.655
1754965204,2025-08-12 02:20,0.655
1754965806,2025-08-12 02:30,0.655
1754966403,2025-08-12 02:40,0.655
1754967004,2025-08-12 02:50,0.655
1754967606,2025-08-12 03:00,0.655
1754968202,2025-08-12 03:10,0.655
1754968810,2025-08-12 03:20,0.655
1754969405,2025-08-12 03:30,0.655
1754970006,2025-08-12 03:40,0.655
1754970612,2025-08-12 03:50,0.655
1754971207,2025-08-12 04:00,0.655
1754971813,2025-08-12 04:10,0.655
1754972412,2025-08-12 04:20,0.655
1754973014,2025-08-12 04:30,0.655
1754973609,2025-08-12 04:40,0.655
1754974206,2025-08-12 04:50,0.655
1754974808,2025-08-12 05:00,0.655
1754975402,2025-08-12 05:10,0.655
1754976006,2025-08-12 05:20,0.655
1754976609,2025-08-12 05:30,0.655
1754977204,2025-08-12 05:40,0.655
1754977804,2025-08-12 05:50,0.655
1754978410,2025-08-12 06:00,0.655
1754979003,2025-08-12 06:10,0.655
1754979605,2025-08-12 06:20,0.655
1754980202,2025-08-12 06:30,0.655
1754980804,2025-08-12 06:40,0.655
1754981403,2025-08-12 06:50,0.655
1754982008,2025-08-12 07:00,0.655
1754982608,2025-08-12 07:10,0.655
1754983207,2025-08-12 07:20,0.655
1754983806,2025-08-12 07:30,0.655
1754984411,2025-08-12 07:40,0.655
1754985002,2025-08-12 07:50,0.655
1754985604,2025-08-12 08:00,0.655
1754986205,2025-08-12 08:10,0.655
1754986802,2025-08-12 08:20,0.655
1754987413,2025-08-12 08:30,0.655
1754988003,2025-08-12 08:40,0.655
1754988603,2025-08-12 08:50,0.655
1754989221,2025-08-12 09:00,0.655
1754989803,2025-08-12 09:10,0.655
1754990407,2025-08-12 09:20,0.655
1754991012,2025-08-12 09:30,0.655
1754991608,2025-08-12 09:40,0.655
1754992208,2025-08-12 09:50,0.655
1754992806,2025-08-12 10:00,0.655
1754993403,2025-08-12 10:10,0.655
1754994002,2025-08-12 10:20,0.655
1754994607,2025-08-12 10:30,0.655
1754995207,2025-08-12 10:40,0.655
1754995809,2025-08-12 10:50,0.655
1754996406,2025-08-12 11:00,0.655
1754997006,2025-08-12 11:10,0.655
1754997603,2025-08-12 11:20,0.655
1754998202,2025-08-12 11:30,0.655
1754998803,2025-08-12 11:40,0.655
1754999408,2025-08-12 11:50,0.655
1755000012,2025-08-12 12:00,0.655
1755000606,2025-08-12 12:10,0.655
1755001204,2025-08-12 12:20,0.655
1755001803,2025-08-12 12:30,0.655
1755002404,2025-08-12 12:40,0.655
1755003008,2025-08-12 12:50,0.655
1755003611,2025-08-12 13:00,0.655
1755004202,2025-08-12 13:10,0.655
1755004808,2025-08-12 13:20,0.655
1755005405,2025-08-12 13:30,0.655
1755006006,2025-08-12 13:40,0.655
1755006602,2025-08-12 13:50,0.655
1755007203,2025-08-12 14:00,0.655
1755007803,2025-08-12 14:10,0.655
1755008412,2025-08-12 14:20,0.655
1755009006,2025-08-12 14:30,0.655
1755009610,2025-08-12 14:40,0.53
1755010203,2025-08-12 14:50,0.53
1755010810,2025-08-12 15:00,0.655
1755011404,2025-08-12 15:10,0.655
1755012007,2025-08-12 15:20,0.655
1755012612,2025-08-12 15:30,0.655
1755013204,2025-08-12 15:40,0.655
1755013810,2025-08-12 15:50,0.655
1755014414,2025-08-12 16:00,0.655
1755015004,2025-08-12 16:10,0.655
1755015603,2025-08-12 16:20,0.655
1755016212,2025-08-12 16:30,0.655
1755016803,2025-08-12 16:40,0.655
1755017408,2025-08-12 16:50,0.655
1755018011,2025-08-12 17:00,0.655
1755018608,2025-08-12 17:10,0.655
1755019202,2025-08-12 17:20,0.655
1755019808,2025-08-12 17:30,0.655
1755020408,2025-08-12 17:40,0.655
1755021005,2025-08-12 17:50,0.655
1755021609,2025-08-12 18:00,0.655
1755022203,2025-08-12 18:10,0.655
1755022810,2025-08-12 18:20,0.655
1755023403,2025-08-12 18:30,0.655
1755024004,2025-08-12 18:40,0.655
1755024607,2025-08-12 18:50,0.655
1755025207,2025-08-12 19:00,0.655
1755025804,2025-08-12 19:10,0.655
1755026410,2025-08-12 19:20,0.655
1755027010,2025-08-12 19:30,0.655
1755027604,2025-08-12 19:40,0.655
1755028212,2025-08-12 19:50,0.655
